1.437454462195991027e+02,3.035314100607170644e+02
1.101644957769410809e+02,3.544116380041382399e+02
1.040588684237305444e+02,4.046134629083138066e+02
1.213581459244937406e+02,4.364984057528577637e+02
1.712207693090465455e+02,4.531192802143753511e+02
2.288850276449238663e+02,4.256439571249279084e+02
2.590739628913538013e+02,3.795125504562259948e+02
2.865492859808012440e+02,4.225911434483226685e+02
3.421783351989417383e+02,4.463352498219192057e+02
3.896665479461348127e+02,4.337847935958752714e+02
4.110362436823717189e+02,3.903669990841558501e+02
3.984857874563278415e+02,3.276147179539364060e+02
3.594776126997049346e+02,2.879281401580678903e+02
4.188378786336963344e+02,2.726640717750415206e+02
4.551324412333367491e+02,2.312814863810589827e+02
4.564892473118279668e+02,1.844716766731114603e+02
4.164634679963366466e+02,1.444458973576201402e+02
3.560855975034768335e+02,1.444458973576201402e+02
3.123286014721346078e+02,1.647979885349885762e+02
3.133462060310030779e+02,9.899289372816389232e+01
2.851924799023099695e+02,5.659270377531288432e+01
2.434706929887046272e+02,4.166783691190937589e+01
1.929296665649062561e+02,6.778635392286554406e+01
1.698639632305552709e+02,1.278250228961025527e+02
1.718991723482921543e+02,1.637803839761201630e+02
1.013452562667480805e+02,1.413930836810148435e+02
5.555305111766902826e+01,1.664939961331026552e+02
3.621856449916896281e+01,1.956653268206641201e+02
4.266339337200231796e+01,2.618096231471116653e+02
9.150841219768666690e+01,2.977649842271293323e+02
