1.030412638648621311e+02,1.943085207421729024e+02
1.064332790610902038e+02,2.285678742240764905e+02
1.179661307282656679e+02,2.702896611376818896e+02
1.420494386214850238e+02,2.957297751093924489e+02
1.746127845052745897e+02,3.120114480512872319e+02
2.387218717139853084e+02,3.154034632475153330e+02
2.889236966181608750e+02,3.028530070214714556e+02
3.235222516196872675e+02,2.716464672161731073e+02
3.394647230419592461e+02,2.363695091754010491e+02
3.452311488755469782e+02,1.949869237814185112e+02
3.360727078457312018e+02,1.600491672602693143e+02
3.526935823072487892e+02,9.627928157118140007e+01
3.540503883857400069e+02,4.505985210813742015e+01
3.214870425019504410e+02,3.556220955869878253e+01
2.611091720090906279e+02,9.594008005155859564e+01
2.248146094094501564e+02,1.010281028459007189e+02
1.919120620060378428e+02,1.000104982870323056e+02
1.586703130830026112e+02,5.489669617719880534e+01
1.254285641599674506e+02,1.894133509718119512e+01
1.057548760218445949e+02,4.200703843153212347e+01
1.159309216105288129e+02,1.213801940232692118e+02
1.318733930328007773e+02,1.844716766731114603e+02
1.356046097486516828e+02,1.983789389776466123e+02
1.535822902886604879e+02,2.068589769682167798e+02
1.674895525931956399e+02,1.970221328991553378e+02
1.607055222007394946e+02,1.827756690749974382e+02
1.457806553373359293e+02,1.749740341236728227e+02
2.377042671551168951e+02,2.044845663308571488e+02
2.516115294596519902e+02,2.149998134391641997e+02
2.794260540687222374e+02,2.088941860859536064e+02
2.848532783826871650e+02,1.854892812319798736e+02
2.672147993623011644e+02,1.780268478002781194e+02
2.488979173026695548e+02,1.848108781927342648e+02
1.746127845052745897e+02,2.987825887859977456e+02
1.824144194565992052e+02,3.140466571690241153e+02
1.990352939181167926e+02,3.160818662867609419e+02
2.112465486245378656e+02,2.994609918252433545e+02
1.925904650452834517e+02,2.913201553542959346e+02
