1.878879604439262607e+02,1.895915489916656043e+02
1.278629140216780939e+02,1.593631083473679837e+02
5.185997754458695397e+01,1.986600811849548904e+02
7.647456492637213898e+01,2.802768709245584660e+02
1.580913546659757003e+02,2.992776050438312723e+02
1.162033726303061627e+02,3.454839357429718802e+02
1.244082350909012149e+02,4.301235695470052178e+02
2.280486030142073446e+02,4.253733860171870447e+02
2.595725482575463161e+02,3.636210001295504526e+02
2.893691540354968197e+02,4.193276978883275206e+02
3.865319989635963225e+02,4.292598998143109839e+02
3.986233752213153707e+02,3.476431100747074083e+02
3.537125491212160000e+02,2.876180636524592842e+02
4.163286047415468261e+02,2.664581552014509498e+02
4.513072289156625629e+02,1.813866865310705521e+02
3.580308977846871130e+02,1.425215485598307623e+02
3.001650256941745170e+02,1.779320076002936730e+02
3.165747506153646782e+02,1.304301723021117141e+02
2.384126398065379817e+02,4.665420823077261048e+01
1.740692447208187446e+02,1.287028328367232461e+02
