1.098252942573182764e+02,2.631664292256028830e+02
1.142349140124147908e+02,2.865713340795766726e+02
1.444238492588447116e+02,2.923377599131644047e+02
1.369614158271429005e+02,3.506804212882873344e+02
1.807184118584851262e+02,3.961334249177435822e+02
2.241362063702045475e+02,4.324279875173840537e+02
2.824788677453275341e+02,4.320887859977612493e+02
3.167382212272311222e+02,3.998646416335944878e+02
3.635480309351786445e+02,3.520372273667785521e+02
3.547287914249856158e+02,2.919985583935416003e+02
3.706712628472575943e+02,2.892849462365591080e+02
3.852569281910383552e+02,2.553647942742783243e+02
3.635480309351786445e+02,2.380655167735151281e+02
3.472663579932838616e+02,1.875244903497167570e+02
2.909589057358977016e+02,1.393578745632780169e+02
2.044625182320817203e+02,1.383402700044096036e+02
1.573135070045113935e+02,1.905773040263219968e+02
1.311949899935551684e+02,2.465455547640852956e+02
8.099316508937961601e+01,2.322990909399273960e+02
9.015160611919542077e+01,1.695468098097078951e+02
1.308557884739323640e+02,9.322646789457616023e+01
1.888592483294325461e+02,4.709506122587424670e+01
2.797652555883450418e+02,4.370304602964620244e+01
3.408215291204505206e+02,7.423118279569888500e+01
3.961113768189682105e+02,1.546219429463043866e+02
4.232474983887927920e+02,2.278894711848308816e+02
1.549390963671517625e+02,4.002038431532172922e+02
1.569743054848885890e+02,4.446392422238051267e+02
1.627407313184763211e+02,4.873786336962789392e+02
2.502547233811607725e+02,4.955194701672263591e+02
3.438743427970557605e+02,4.850042230589192513e+02
3.506583731895119058e+02,4.446392422238051267e+02
3.442135443166785649e+02,3.940982158000067557e+02
1.322125945524235817e+02,4.439608391845595179e+02
7.929715749126556545e+01,4.758457820291034750e+02
3.886489433872663994e+02,4.449784437434279880e+02
4.351195515755911174e+02,4.666873409992876418e+02
1.827536209762220096e+02,2.112685967233132942e+02
1.970000848003799092e+02,2.122862012821817075e+02
2.126033547030290833e+02,2.109293952036904898e+02
2.285458261253010619e+02,2.041453648112343444e+02
2.129425562226518878e+02,1.966829313795325334e+02
1.963216817611343004e+02,1.993965435365150256e+02
2.695892099996608522e+02,2.061805739289711710e+02
2.858708829415556352e+02,2.099117906448220765e+02
2.974037346087310993e+02,2.105901936840676854e+02
3.194518333842136144e+02,2.075373800074623887e+02
3.024917574030732226e+02,1.980397374580238079e+02
2.841748753434415562e+02,1.949869237814185112e+02
2.377042671551168951e+02,2.312814863810589827e+02
2.214225942132221121e+02,2.621488246667344697e+02
2.519507309792747947e+02,2.689328550591906151e+02
2.865492859808012440e+02,2.594352125097520343e+02
2.682324039211695776e+02,2.306030833418133170e+02
2.014097045554764236e+02,3.208306875614802607e+02
2.343122519588887940e+02,2.984433872663749412e+02
2.550035446558800913e+02,3.069234252569451087e+02
2.723028221566432876e+02,2.984433872663749412e+02
3.089365862759065635e+02,3.191346799633661817e+02
2.736596282351345053e+02,3.364339574641294348e+02
2.394002747532309172e+02,3.391475696211118702e+02
