1.739343814660289809e+02,2.180526271157694396e+02
1.749519860248973941e+02,2.431535395678572513e+02
1.919120620060378428e+02,2.635056307452256874e+02
2.075153319086869601e+02,2.730032732946643250e+02
2.244754078898273519e+02,2.814833112852345494e+02
2.499155218615379681e+02,2.825009158441029626e+02
2.699284115192836566e+02,2.706288626573046940e+02
2.882452935789152662e+02,2.577392049116379553e+02
2.987605406872223170e+02,2.414575319697431723e+02
2.970645330891082949e+02,2.058413724093483665e+02
3.065621756385468757e+02,1.793836538787693371e+02
3.143638105898714912e+02,1.461419049557341623e+02
3.024917574030732226e+02,1.325738441708218716e+02
2.794260540687222374e+02,1.485163155930938501e+02
2.628051796072046500e+02,1.671723991723482641e+02
2.363474610766256774e+02,1.661547946134798508e+02
2.139601607815203579e+02,1.675116006919710685e+02
1.959824802415114959e+02,1.485163155930938501e+02
1.732559784267833720e+02,1.291818289745937705e+02
1.607055222007394946e+02,1.451243003968657490e+02
1.651151419558359521e+02,1.729388250059359962e+02
1.970000848003799092e+02,2.082157830467079975e+02
2.007313015162308147e+02,2.197486347138834617e+02
2.081937349479325690e+02,2.228014483904887584e+02
2.221009972524677210e+02,2.190702316746378528e+02
2.170129744581255977e+02,2.082157830467079975e+02
2.085329364675554302e+02,2.044845663308571488e+02
2.560211492147485046e+02,2.187310301550150484e+02
2.672147993623011644e+02,2.241582544689799761e+02
2.760340388724941931e+02,2.183918286353922440e+02
2.780692479902310197e+02,2.082157830467079975e+02
2.678932024015467732e+02,2.058413724093483665e+02
2.604307689698450190e+02,2.092333876055764676e+02
2.268498185271870398e+02,2.652016383433397664e+02
2.329554458803975763e+02,2.767344900105152306e+02
2.455059021064414537e+02,2.763952884908924261e+02
2.492371188222923593e+02,2.655408398629625708e+02
2.387218717139853084e+02,2.607920185882432520e+02
