1.386574234252569795e+02,2.068589769682167798e+02
1.138957124927919864e+02,2.638448322648484918e+02
1.237325565618534000e+02,3.228658966792170872e+02
1.400142295037481972e+02,3.689973033479190008e+02
1.922512635256606472e+02,3.849397747701909793e+02
2.926549133340117805e+02,3.913846036430243203e+02
3.554071944642312246e+02,3.737461246226382627e+02
4.103578406431261101e+02,3.310067331501644503e+02
4.225690953495471831e+02,2.462063532444624911e+02
3.859353312302839640e+02,1.736172280451816050e+02
3.822041145144330585e+02,1.247722092194972561e+02
3.689752552491435722e+02,8.169361622740063922e+01
3.303062820121434697e+02,7.524878735456729828e+01
3.099541908347749768e+02,9.831449068891822662e+01
2.912981072555205628e+02,1.264682168176113350e+02
2.560211492147485046e+02,1.291818289745937705e+02
2.288850276449238663e+02,1.366442624062955247e+02
1.617231267596079078e+02,1.071337301991112554e+02
1.186445337675112768e+02,8.305042230589191377e+01
1.020236593059936894e+02,1.003496998066551100e+02
1.233933550422305956e+02,1.549611444659271910e+02
1.549390963671517625e+02,2.587568094705064254e+02
1.610447237203622990e+02,2.763952884908924261e+02
1.803792103388623218e+02,2.814833112852345494e+02
1.919120620060378428e+02,2.682544520199450062e+02
1.830928224958448141e+02,2.509551745191818100e+02
1.657935449950816178e+02,2.472239578033309044e+02
2.583955598521081924e+02,2.682544520199450062e+02
2.719636206370204832e+02,2.801265052067432748e+02
2.929941148536345850e+02,2.733424748142871294e+02
2.974037346087310993e+02,2.540079881957871066e+02
2.807828601472135119e+02,2.451887486855940779e+02
2.658579932838099467e+02,2.526511821172958321e+02
1.966608832807571048e+02,3.717109155049014362e+02
2.027665106339676413e+02,3.954550218784979734e+02
2.258322139683186265e+02,3.957942233981208346e+02
2.394002747532309172e+02,3.703541094264102185e+02
2.153169668600115756e+02,3.601780638377259720e+02
