2.234578033309589387e+02,2.244974559886027805e+02
1.895376513686781550e+02,2.105901936840676854e+02
1.427278416607306326e+02,2.350127030969098314e+02
1.746127845052745897e+02,2.828401173637257671e+02
2.129425562226518878e+02,2.875889386384450859e+02
1.824144194565992052e+02,3.096370374139276009e+02
1.963216817611343004e+02,3.530548319256470222e+02
2.448274990671958449e+02,3.452531969743224067e+02
2.583955598521081924e+02,3.167602693260065507e+02
2.712852175977748743e+02,3.466100030528136813e+02
3.208086394627048321e+02,3.503412197686645300e+02
3.279318713747837819e+02,3.042098130999626733e+02
3.065621756385468757e+02,2.750384824124011516e+02
3.391255215223364416e+02,2.668976459414537885e+02
3.530327838268715936e+02,2.241582544689799761e+02
3.153814151487399045e+02,2.024493572131202654e+02
2.814612631864591208e+02,2.261934635867168595e+02
2.865492859808012440e+02,1.892204979478307791e+02
2.519507309792747947e+02,1.634411824564973585e+02
2.183697805366168154e+02,1.960045283402869245e+02
