3.305023310023310614e+02,4.256496079677897342e+02
3.486659855296219348e+02,4.112700481336844405e+02
3.721273726273726652e+02,4.044586776859503061e+02
3.933183029092120933e+02,4.150541428268700201e+02
4.182933278842371010e+02,4.317041594768866162e+02
3.971023976023976729e+02,4.407859867405321666e+02
3.706137347500983878e+02,4.407859867405321666e+02
3.471523476523477711e+02,4.392723488632578892e+02
5.106252383979657452e+02,4.271632458450638978e+02
5.287888929252566186e+02,4.006745829927647264e+02
5.552775557775559037e+02,3.908359367904821511e+02
5.757116671207580794e+02,3.984041261768533104e+02
5.969025974025975074e+02,4.067291345018617221e+02
5.817662186298551887e+02,4.264064269064268728e+02
5.598184694093785083e+02,4.279200647837010365e+02
5.371139012502650303e+02,4.279200647837010365e+02
3.070409439045803310e+02,3.772131958950139961e+02
3.350432446341537798e+02,3.719154633245541390e+02
3.706137347500983878e+02,3.726722822631912777e+02
4.122387763751399916e+02,3.847813852813851554e+02
4.357001634728907220e+02,4.188382375200555998e+02
4.432683528592621087e+02,4.718155632246540563e+02
4.470524475524476884e+02,5.399292677019949451e+02
4.160228710683257987e+02,5.300906214997123698e+02
5.999298731571460621e+02,3.537518087972632657e+02
5.689002966730239450e+02,3.499677141040776860e+02
5.318161686798051733e+02,3.598063603063602613e+02
4.939752217479491492e+02,3.855382042200222941e+02
4.735411104047469735e+02,4.165677807041442975e+02
4.795956619138438555e+02,4.725723821632911950e+02
4.917047649320378468e+02,5.376588108860835291e+02
5.174366088456998796e+02,5.217656131747040718e+02
3.796955620137438245e+02,5.959338691611418426e+02
4.160228710683257987e+02,5.868520418974964059e+02
4.447819907365363861e+02,5.770133956952138305e+02
4.697570157115611664e+02,5.830679472043108262e+02
4.962456785638604515e+02,5.747429388793024145e+02
5.280320739866195936e+02,5.800406714497622715e+02
5.734412103048467770e+02,5.838247661429478512e+02
5.408979959434506100e+02,6.148543426270698546e+02
5.098684194593287202e+02,6.284770835225380097e+02
4.735411104047469735e+02,6.352884539702720303e+02
4.379706202888022517e+02,6.315043592770864507e+02
4.099683195592286893e+02,6.201520751975297117e+02
2.873636515000151803e+02,4.808973904882994930e+02
3.009863923954833353e+02,5.437133623951805248e+02
3.146091332909514904e+02,6.125838858111584386e+02
3.426114340205250528e+02,6.678316683316683111e+02
4.024001301728575299e+02,7.155112614658069106e+02
4.788388429752066031e+02,7.321612781158235066e+02
5.605752883480157607e+02,7.102135288953470535e+02
6.294458117639936745e+02,6.610202978839341768e+02
6.657731208185754213e+02,6.042588774861501406e+02
6.695572155117610009e+02,5.255497078678896514e+02
6.688003965731239759e+02,4.521382708200889056e+02
6.559344746162929596e+02,3.567790845518117067e+02
6.059844246662429441e+02,2.659608119153572261e+02
5.439252716979991646e+02,2.258494081675898997e+02
4.447819907365363861e+02,2.023880210698391693e+02
3.547205370387189305e+02,2.326607786153239203e+02
3.191500469227742087e+02,2.841244664426482132e+02
2.828227378681924620e+02,3.809972905881995757e+02
6.583825265643440616e+00,9.175819180819180474e+02
1.367566827112282226e+02,8.570364029909484316e+02
2.797954621136440210e+02,8.176818181818182438e+02
3.706137347500983878e+02,7.911931553295189588e+02
6.695572155117610009e+02,7.351885538703720613e+02
7.921618835709747373e+02,7.798408712499621060e+02
8.807096993915178018e+02,8.025454394090756978e+02
9.859075318620774624e+02,8.252500075681894032e+02
3.910478460933007909e+02,7.518385705203886573e+02
6.529071988617444049e+02,6.973476069385160372e+02
1.011861925952835009e+02,9.410433051796687778e+02
8.150890019071835013e+01,8.244931886295522645e+02
1.049702872884691942e+02,6.965907879998788985e+02
1.632453455635273940e+02,5.717156631247539735e+02
1.814090000908182674e+02,4.438132624950806076e+02
2.003294735567462794e+02,3.007744830926648092e+02
2.343863257954167238e+02,1.819539097266368799e+02
3.100682196591287720e+02,9.340609390609370166e+01
4.228342415160597056e+02,3.513103563103550186e+01
5.446820906366361896e+02,4.496968183331796354e+01
6.430685526594619432e+02,1.176242999424816844e+02
7.036140677504314453e+02,2.243357702903156223e+02
7.535641177004814608e+02,3.431563436563435516e+02
8.095687191596283583e+02,4.438132624950806076e+02
8.519505797233072144e+02,5.512815517815516841e+02
8.633028638028639534e+02,6.867521417975963232e+02
9.352006629733904219e+02,7.631908545999453963e+02
4.235910604546969580e+02,8.449272999727545539e+02
4.553774558774558727e+02,9.652615112160566468e+02
6.786390427754064376e+02,8.328181969545605625e+02
5.295457118638938709e+02,9.062296340023613084e+02
5.098684194593287202e+02,9.841819846819846589e+02
