4.198069657615113783e+02,3.719154633245541390e+02
4.409978960433505790e+02,3.605631792449972863e+02
4.652161020797385618e+02,3.552654466745375430e+02
4.871638513002150148e+02,3.673745496927314207e+02
5.106252383979657452e+02,3.817541095268367144e+02
4.856502134229407375e+02,3.847813852813851554e+02
4.614320073865529821e+02,3.847813852813851554e+02
4.417547149819878314e+02,3.825109284654738531e+02
5.961457784639604824e+02,4.006745829927647264e+02
6.249048981321710698e+02,3.931063936063935671e+02
6.453390094753732456e+02,3.946200314836677308e+02
6.642594829413011439e+02,4.105132291950473018e+02
6.756117670208581103e+02,4.248927890291525955e+02
6.551776556776557072e+02,4.256496079677897342e+02
6.339867253958165065e+02,4.218655132746041545e+02
6.173367087457996831e+02,4.120268670723215791e+02
4.114819574365029666e+02,3.234790512517784009e+02
4.500797233069960157e+02,3.136404050494958256e+02
4.917047649320378468e+02,3.181813186813185439e+02
5.295457118638938709e+02,3.295336027608753966e+02
5.371139012502650303e+02,3.696450065086428367e+02
5.333298065570794506e+02,4.165677807041442975e+02
5.257616171707082913e+02,4.536519086973631829e+02
4.992729543184090062e+02,4.680314685314684766e+02
6.983163351799715883e+02,3.878086610359337101e+02
6.771254048981323876e+02,3.651040928768200047e+02
6.377708200890020862e+02,3.545086277359004043e+02
6.029571489116943894e+02,3.476972572881662700e+02
5.802525807525809114e+02,3.794836527109252984e+02
5.734412103048467770e+02,4.248927890291525955e+02
5.719275724275724997e+02,4.619769170223714809e+02
5.870639512003150458e+02,4.975474071383162027e+02
4.523501801229075454e+02,5.649042926770198392e+02
4.818661187297551578e+02,5.497679139042775205e+02
5.151661520297885772e+02,5.384156298247206678e+02
5.340866254957164756e+02,5.467406381497289658e+02
5.567911936548301810e+02,5.429565434565433861e+02
5.749548481821210544e+02,5.611201979838342595e+02
6.006866920957830871e+02,5.929065934065934016e+02
5.734412103048467770e+02,5.966906880997789813e+02
5.499798232070960466e+02,5.944202312838675653e+02
5.219775224775224842e+02,5.906361365906819856e+02
5.000297732570460312e+02,5.845815850815849899e+02
4.750547482820210234e+02,5.754997578179395532e+02
3.327727878182424774e+02,4.279200647837010365e+02
3.199068658614113474e+02,4.922496745678563457e+02
3.206636848000484861e+02,5.505247328429145455e+02
3.501796234068962121e+02,6.140975236884327160e+02
4.122387763751399916e+02,6.610202978839341768e+02
5.000297732570460312e+02,7.034021584476129192e+02
5.885775890775890957e+02,6.973476069385160372e+02
6.385276390276391112e+02,6.655612115157568951e+02
6.740981291435838330e+02,6.224225320134410140e+02
6.907481457936004290e+02,5.543088275361002388e+02
7.126958950140768820e+02,4.877087609360336273e+02
7.179936275845367391e+02,4.142973238882328815e+02
7.232913601549965961e+02,3.075858535403989436e+02
6.778822238367694126e+02,2.250925892289527610e+02
5.757116671207580794e+02,1.736289014016285819e+02
4.720274725274726961e+02,1.713584445857171659e+02
3.865069324614779589e+02,2.167675809039444630e+02
3.554773559773560692e+02,3.272631459449639806e+02
8.097463142917717960e+00,8.941205309841673170e+02
8.680663276117820715e+01,8.676318681318681456e+02
2.033567493112948341e+02,8.275204643841007055e+02
3.229341416159599021e+02,7.669749492931310897e+02
6.642594829413011439e+02,7.556226652135742370e+02
7.906482456937004599e+02,8.055727151636242525e+02
8.829801562074291041e+02,8.335750158931977012e+02
9.866643508007147148e+02,8.608204976841340113e+02
3.388273393273393594e+02,6.928066933066932052e+02
6.445821905367362206e+02,7.124839857112583559e+02
3.032568492113947514e+02,4.105132291950473018e+02
3.009863923954833353e+02,3.537518087972632657e+02
3.017432113341204740e+02,2.659608119153572261e+02
3.123386764750401881e+02,1.796834529107254639e+02
3.600182696091787875e+02,1.441129627947808558e+02
4.107251384978659416e+02,1.282197650834012848e+02
4.538638180001818228e+02,1.198947567583929867e+02
4.970024975024977039e+02,8.281062876517398763e+01
5.689002966730239450e+02,5.026741440377782055e+01
6.211208034389852628e+02,7.221516362425450097e+01
6.793958617140436900e+02,9.491973178336797901e+01
7.149663518299884117e+02,1.418425059788694398e+02
7.459959283141103015e+02,1.819539097266368799e+02
7.573482123936670405e+02,2.485539763267034914e+02
7.611323070868526202e+02,3.113699482335845232e+02
7.475095661913845788e+02,3.817541095268367144e+02
7.232913601549965961e+02,4.642473738382828969e+02
3.395841582659764981e+02,8.313045590772862852e+02
3.388273393273393594e+02,9.380160294251203368e+02
6.498799231071958502e+02,7.813545091272363834e+02
6.468526473526475229e+02,8.857955226591590190e+02
6.551776556776557072e+02,9.751001574183392222e+02
